pincode,latitude,longitude,zone_id
500033,17.431625,78.3694028,ZN-022
500034,17.420381,78.448905,ZN-022
500035,17.366853,78.536619,ZN-022
500036,17.37751,78.514847,ZN-022
500037,17.4881389,78.4470278,ZN-022
500038,17.7371667,78.7351111,ZN-022
500039,17.40746,78.60486,ZN-022
500040,17.4527647,78.5542909,ZN-022
500041,17.4184752,78.4614198,ZN-022
500042,17.3931389,78.4762778,ZN-022
500043,17.6568,78.4206,ZN-022
500044,17.4077,78.51094,ZN-022
500045,17.4478889,78.4288333,ZN-022
500046,17.455342,78.325743,ZN-022
500047,17.7521944,78.8855556,ZN-022
500048,17.361969,78.427271,ZN-022
500049,17.4925334,78.3514879,ZN-022
500050,17.8296111,78.548,ZN-022
500051,17.471644,78.603079,ZN-022
500052,17.328043,78.435922,ZN-022
500053,17.34325,78.4778333,ZN-022
500054,17.5025833,78.4413889,ZN-022
500055,17.5206944,78.4446667,ZN-022
500056,17.7691944,78.9022222,ZN-022
500057,17.421591,78.448018,ZN-022
500058,17.33558,78.50194,ZN-022
500059,17.356324,78.505168,ZN-022
500060,17.373441,78.53534,ZN-022
500061,17.4183728,78.5189917,ZN-022
500062,17.7851111,78.9186944,ZN-022
500064,17.357334,78.455453,ZN-022
500065,17.3544722,78.4646944,ZN-022
500066,17.368344,78.470764,ZN-022
500067,17.5084493,78.47434,ZN-022
500068,17.36366,78.58319,ZN-022
500069,17.264084,78.485793,ZN-022
500070,17.3316667,78.5736667,ZN-022
500072,17.4929167,78.4090556,ZN-022
500073,17.4316097,78.4467863,ZN-022
500074,17.3533056,78.5469444,ZN-022
500075,17.417684,78.292488,ZN-022
500076,17.43228,78.55381,ZN-022
500077,17.310841,78.438611,ZN-022
500078,17.5467305,78.5377427,ZN-022
500079,17.345909,78.520281,ZN-022
500080,17.4194213,78.491156,ZN-022
500081,17.441637,78.391092,ZN-022
500082,17.418544,78.456956,ZN-022
500083,17.5026,78.5888,ZN-022
500084,17.471471,78.363178,ZN-022
500085,17.616666,78.6686944,ZN-022
500086,17.348608,78.377033,ZN-022
500087,17.499606,78.5369217,ZN-022
500088,17.441706,78.6510136,ZN-022
500089,17.402119,78.377216,ZN-022
500090,17.550218,78.335861,ZN-022
500091,17.365993,78.395122,ZN-022
500092,17.42022,78.58452,ZN-022
500094,17.489789,78.54124,ZN-022
500096,17.415772,78.410858,ZN-022
500097,17.33426,78.53227,ZN-022
500098,17.40909,78.60141,ZN-022
500100,17.563119,78.44373,ZN-022
500101,17.634895,78.4832676,ZN-022
500102,17.367147,78.551365,ZN-022
500103,17.4881926,78.5732516,ZN-022
500104,17.413858,78.383241,ZN-022
500106,17.3774119,78.354774,ZN-022
500108,17.237268,78.430785,ZN-022
500109,17.399297,79.44843,ZN-022
500110,17.420564,78.402523,ZN-022
500111,17.434672,78.3457802,ZN-022
500112,17.30505,78.525178,ZN-022
500113,17.0703371,78.4397739,ZN-022
500114,17.456086,78.422117,ZN-022
500117,17.51906,78.410565,ZN-022
500118,17.5386788,78.3642651,ZN-022
500119,17.391,78.354,ZN-022
500901,17.38788,78.47661,ZN-022
500903,17.441183,78.495368,ZN-022
500915,17.478341,78.51469,ZN-022
500918,78.4474722,17.4565556,ZN-036
500920,17.4227027,78.5056033,ZN-022
500927,17.395,78.494,ZN-022
500930,17.324,78.4,ZN-022
500931,78.6608333,17.5355,ZN-036
500934,78.4358889,17.4172222,ZN-036
500939,17.402,78.561,ZN-022
500955,17.520803,78.4444832,ZN-022
500958,17.335,78.501,ZN-022
500962,17.465763,78.570671,ZN-022
500970,17.336,78.569,ZN-022
500972,17.4924462,78.3966143,ZN-022
500984,78.5118889,17.4739167,ZN-036
500989,78.3705889,17.4156429,ZN-036
501101,17.337188,77.907326,ZN-022
501102,17.564,78.429,ZN-022
501106,17.4781,77.7089,ZN-022
501111,17.4522,77.9186,ZN-022
501121,17.3424,77.7862,ZN-022
501141,17.3262661,77.5461762,ZN-022
501142,17.4705733,77.6519036,ZN-022
501143,17.6782,77.5442,ZN-022
501144,18.0491013,78.2674333,ZN-022
501158,17.30463,77.55487,ZN-022
501202,17.5179001,77.8973238,ZN-022
501203,17.4722,78.0822,ZN-022
501218,17.288625,78.366574,ZN-022
501301,17.4642,78.5825,ZN-022
501302,17.5245,78.6603,ZN-022
501303,17.5244551,78.6679637,ZN-022
501359,17.203821,78.438069,ZN-022
501401,17.6587851,78.5255769,ZN-022
501501,17.1760844,77.8756876,ZN-022
501502,17.15575,77.87125,ZN-022
501503,17.4935,78.2023,ZN-022
501504,17.4125,78.6632,ZN-022
501505,17.386843,78.716778,ZN-022
501506,17.19799,78.63473,ZN-022
501508,17.23233,78.75994,ZN-022
501509,17.10241,78.62968,ZN-022
501510,17.30295,78.58748,ZN-022
501512,17.30059,78.72712,ZN-022
501513,17.320687,78.635925,ZN-022
502001,17.9956389,78.1424167,ZN-022
502032,17.4946347,78.3043642,ZN-022
502033,17.5217257,78.3245138,ZN-022
502034,17.457,78.287,ZN-022
502101,18.114872,78.427073,ZN-022
502102,18.171178,78.548717,ZN-018
502103,18.1802778,78.1454444,ZN-022
502106,18.0789383,78.6768045,ZN-018
502107,18.24944,78.767766,ZN-018
502108,18.230257,78.704976,ZN-018
502109,18.03702,78.234103,ZN-022
502110,18.049,78.2673333,ZN-022
502113,18.151587,78.190369,ZN-022
502114,18.14554,78.746687,ZN-018
502115,18.152495,78.351187,ZN-022
502117,18.020893,78.295001,ZN-022
502125,18.05428,78.191672,ZN-022
502130,18.082205,78.176114,ZN-022
502205,17.5050278,78.1443056,ZN-022
502210,17.6252877,77.6764191,ZN-022
502220,17.6800556,77.6105,ZN-022
502221,17.6953108,77.4825822,ZN-022
502228,17.7278278,77.5645136,ZN-022
502246,17.7636919,77.7109644,ZN-022
502247,18.039152,78.674345,ZN-018
502248,18.073082,78.430538,ZN-022
502249,18.049,78.2673333,ZN-022
502251,17.8974321,77.6281077,ZN-022
502255,17.987334,78.469973,ZN-022
502256,17.9433231,77.6832335,ZN-022
502257,17.8614914,77.7569744,ZN-022
502267,18.185459,79.000101,ZN-018
502269,17.9661389,77.9295,ZN-022
502270,17.899216,77.9812829,ZN-022
502271,18.0887413,77.9838947,ZN-022
502273,17.8190556,78.0768333,ZN-022
502276,18.241068,78.82778,ZN-018
502277,18.061351,78.856498,ZN-018
502278,17.838778,78.679479,ZN-022
502279,17.801914,78.630086,ZN-022
502280,18.079806,79.066944,ZN-018
502281,17.803003,78.816496,ZN-022
502284,17.5847884,78.1215519,ZN-022
502285,17.5808056,78.1079167,ZN-022
502286,18.2244823,77.6153962,ZN-022
502287,18.2192319,77.702292,ZN-022
502290,18.0081985,77.8874256,ZN-022
502291,17.707343,77.910549,ZN-022
502293,17.7965178,77.9314766,ZN-022
502294,17.6408258,78.0865312,ZN-022
502295,17.9690833,78.0786389,ZN-022
502296,17.7631321,78.1989751,ZN-022
502300,17.5418056,78.228,ZN-022
502301,17.911481,78.786903,ZN-022
502302,18.053984,77.981005,ZN-022
502303,18.076462,78.026724,ZN-022
502305,17.4906956,78.1760072,ZN-022
502306,17.613341,78.026873,ZN-022
502307,17.584966,78.201686,ZN-022
502310,18.241323,78.922867,ZN-018
502311,17.833374,78.705389,ZN-022
502312,17.864314,78.761587,ZN-022
502313,18.049,78.2673333,ZN-022
502314,17.8739486,78.0999581,ZN-022
502316,17.9153016,78.2341935,ZN-022
502318,17.7239736,77.631477,ZN-022
502319,17.641106,78.314842,ZN-022
502321,17.7193694,77.7288288,ZN-022
502324,17.5189167,78.2776667,ZN-022
502325,17.5534722,78.3503056,ZN-022
502329,17.5636111,78.1663056,ZN-022
502331,18.061658,78.116385,ZN-022
502334,17.850807,78.57265,ZN-022
502335,17.9052222,78.4611111,ZN-022
502336,17.8829444,78.2731389,ZN-022
502345,17.765132,77.880015,ZN-022
502371,18.1958083,77.8448143,ZN-022
502372,18.033627,78.758307,ZN-018
502375,18.106436,79.016698,ZN-018
502381,17.971011,78.159287,ZN-022
502932,17.49966,78.298189,ZN-022
503001,18.6715,78.0937,ZN-018
503002,18.682979,78.10737,ZN-018
503003,18.7770697,78.2959965,ZN-018
503101,18.2108201,78.4853495,ZN-018
503102,18.41245,78.689513,ZN-018
503108,18.1138237,78.1712936,ZN-022
503110,18.2632537,78.3335367,ZN-018
503111,18.320084,78.336474,ZN-018
503112,18.3558646,78.329699,ZN-018
503114,18.4622577,78.0845801,ZN-018
503120,18.3625628,78.1832829,ZN-018
503122,18.2840423,78.0581409,ZN-022
503123,18.3137197,78.4559903,ZN-018
503124,18.2921474,78.1160155,ZN-022
503125,18.3201713,78.3363317,ZN-018
503144,18.4317553,78.4053163,ZN-018
503145,83.2359,18.5153,ZN-036
503164,18.578692,78.2667315,ZN-018
503165,40.73406,74.0773,ZN-036
503174,18.603825,78.210438,ZN-018
503175,18.7147763,78.2772057,ZN-018
503180,18.66292,77.900497,ZN-018
503185,18.7387886,77.8497936,ZN-018
503186,18.7362983,78.0571916,ZN-018
503187,18.4349533,78.0040037,ZN-018
503188,83.6118,18.9427,ZN-036
503201,18.5407388,77.9194592,ZN-018
503202,18.6937116,78.052145,ZN-018
503206,18.6132375,77.9773263,ZN-018
503207,18.6305759,77.7909988,ZN-018
503212,18.9688041,78.2229564,ZN-018
503213,18.8264233,78.1609699,ZN-018
503217,18.8959577,78.3240651,ZN-018
503218,18.9108623,78.3695875,ZN-018
503219,18.9802933,78.3809799,ZN-018
503223,18.8614033,78.2058916,ZN-018
503224,18.792356,78.280035,ZN-018
503225,83.6128,19.0263,ZN-036
503230,83.6119,18.9528,ZN-036
503235,83.37,18.6575,ZN-036
503245,18.855735,77.9666933,ZN-018
503246,18.9001712,78.066557,ZN-018
503301,18.4703804,77.8825672,ZN-018
503302,18.25725,77.9544366,ZN-022
503305,18.3892066,77.5954683,ZN-022
503306,18.4344583,77.7564916,ZN-022
503307,18.741399,78.3508841,ZN-018
503308,18.835245,78.510708,ZN-018
503309,18.5369749,77.6847183,ZN-018
503310,18.3072385,77.7833154,ZN-022
503311,18.8634183,78.425815,ZN-018
503321,83.3069,18.523,ZN-036
503322,18.615311,78.210349,ZN-018
504001,19.6812915,78.5330564,ZN-018
504002,78.5483395,78.5483395,ZN-036
504101,18.9758333,77.9108332,ZN-018
504102,19.06,77.9180556,ZN-018
504103,19.292691,77.920865,ZN-018
504104,19.1085319,78.1607186,ZN-018
504105,19.0484131,78.3522213,ZN-018
504106,19.1173254,78.9316527,ZN-018
504107,18.881854,77.917403,ZN-018
504109,19.1815646,78.0694722,ZN-018
504110,19.2716153,78.2162832,ZN-018
504201,19.1825422,79.5406737,ZN-018
504202,19.182256,78.712253,ZN-018
504203,19.272811,78.668431,ZN-018
504204,19.6667,78.5333,ZN-018
504205,19.148877,78.9443807,ZN-018
504206,19.2577141,79.0141009,ZN-018
504207,18.9136171,79.2535725,ZN-018
504208,18.880305,79.442307,ZN-018
504209,18.9510525,79.3650356,ZN-018
504214,19.1013018,79.84508,ZN-018
504215,19.0504614,78.5121285,ZN-018
504216,18.849405,79.5842629,ZN-018
504218,19.098823,79.372186,ZN-018
504219,19.3286787,79.8912812,ZN-018
504220,19.165769,79.411243,ZN-018
504231,19.023942,79.4811353,ZN-018
504251,19.6667,78.5333,ZN-018
504272,19.182086,79.4816378,ZN-018
504273,19.3638689,79.5376658,ZN-018
504292,19.3289198,79.3937161,ZN-018
504293,19.4557553,79.0955722,ZN-018
504294,19.309608,79.262098,ZN-018
504295,19.576194,79.274577,ZN-018
504296,19.4663028,79.323844,ZN-018
504297,79.2704853,79.2704853,ZN-036
504299,19.6667,78.5333,ZN-018
504300,18.885,79.462,ZN-018
504301,18.939792,79.464901,ZN-018
504302,18.869914,79.488807,ZN-018
504303,18.856977,79.504672,ZN-018
504304,19.681667,78.363397,ZN-018
504306,19.1244354,78.2824951,ZN-018
504307,19.500488,78.4041297,ZN-018
504308,19.596765,78.4118433,ZN-018
504309,19.8181659,78.5389969,ZN-008
504310,19.198373,78.517312,ZN-018
504311,19.636697,78.867814,ZN-018
504312,19.8351096,78.3671564,ZN-008
504313,19.4143622,78.9457947,ZN-018
504314,19.467,78.803,ZN-018
504323,19.3574233,78.414645,ZN-018
504346,19.7638624,78.7762104,ZN-018
505001,18.445362,79.123646,ZN-018
505002,18.469654,79.124951,ZN-018
505101,18.21277,79.4808233,ZN-018
505102,18.239355,79.5573533,ZN-018
505122,18.318915,18.318915,ZN-035
505129,18.3716855,79.4580589,ZN-018
505152,18.47117,79.39901,ZN-018
505153,18.4871216,79.5259915,ZN-018
505162,18.551682,79.4037517,ZN-018
505172,18.6159722,79.3861944,ZN-018
505174,18.669096,79.403983,ZN-018
505184,18.7206117,79.5824076,ZN-018
505185,18.5842957,79.3268816,ZN-018
505186,18.5128424,79.1901559,ZN-018
505187,83.4066,18.7623,ZN-036
505188,18.6614722,79.5039167,ZN-018
505208,18.8004989,79.4498312,ZN-018
505209,18.783395,79.4810433,ZN-018
505210,18.723,79.4965833,ZN-018
505211,18.6836111,79.5405833,ZN-018
505212,18.6413889,79.5469444,ZN-018
505214,18.7341944,79.5196389,ZN-018
505215,18.7615203,79.4736835,ZN-018
505301,18.51699,78.663985,ZN-018
505302,18.527527,78.852439,ZN-018
505303,18.389366,78.677516,ZN-018
505304,18.361539,78.654967,ZN-018
505305,18.534025,78.607243,ZN-018
505306,18.71509,78.747911,ZN-018
505307,18.625216,78.628206,ZN-018
505325,18.892466,78.621685,ZN-018
505326,18.824403,78.713109,ZN-018
505327,18.799892,78.916067,ZN-018
505330,18.871626,78.700673,ZN-018
505331,19.016545,78.708647,ZN-018
505401,18.452819,79.001344,ZN-018
505402,18.360257,78.910267,ZN-018
505403,18.570654,78.779311,ZN-018
505404,18.349585,78.717105,ZN-018
505405,18.379866,78.829826,ZN-018
505415,18.70681,79.121583,ZN-018
505416,18.8091783,79.2763133,ZN-018
505425,19.0373464,79.0338275,ZN-018
505445,18.600104,78.998094,ZN-018
505450,18.963234,78.599195,ZN-018
505451,18.526957,79.072251,ZN-018
505452,18.740667,78.864348,ZN-018
505453,18.856156,78.826776,ZN-018
505454,19.046451,78.947209,ZN-018
505455,18.827122,78.856666,ZN-018
505460,19.029167,78.821604,ZN-018
505462,18.795772,78.697729,ZN-018
505466,18.103301,79.25535,ZN-018
505467,18.7936944,78.9152778,ZN-018
505468,18.2028505,79.3985947,ZN-018
505469,18.971617,78.70378,ZN-018
505470,18.3444516,79.3565016,ZN-018
505471,18.2726111,79.1788056,ZN-018
505472,18.7936944,78.9152778,ZN-018
505473,18.239926,78.999209,ZN-018
505474,18.3834833,79.3095816,ZN-018
505475,18.3958611,79.5515278,ZN-018
505476,18.1404731,79.4478562,ZN-018
505480,18.1658611,79.3350833,ZN-018
505481,18.316905,79.175999,ZN-018
505490,18.2792222,79.2975556,ZN-018
505497,18.1436333,79.378035,ZN-018
505498,18.2696579,79.4084966,ZN-018
505501,18.661711,78.901438,ZN-018
505502,18.4078892,79.327984,ZN-018
505503,83.4456,18.3941,ZN-036
505504,18.84009,79.83853,ZN-018
505505,18.4698287,79.2947145,ZN-018
505506,18.528108,80.027908,ZN-018
505514,18.8338347,79.4178778,ZN-018
505524,18.558013,78.893316,ZN-018
505525,83.1531,18.8413,ZN-036
505526,18.865259,79.153442,ZN-018
505527,18.401664,79.145894,ZN-018
505528,18.277665,79.001355,ZN-018
505529,18.933678,78.929236,ZN-018
505530,18.381616,79.046143,ZN-018
505531,18.669938,79.077637,ZN-018
505532,18.839179,79.071136,ZN-018
506001,18.0098611,79.5643611,ZN-018
506002,17.993928,79.585358,ZN-018
506003,18.0009185,79.4677288,ZN-018
506004,17.98525,79.5237778,ZN-018
506005,17.952512,79.598472,ZN-018
506006,18.1276011,79.5962476,ZN-018
506007,18.014525,79.603017,ZN-018
506008,17.973225,79.596904,ZN-018
506009,18.026162,79.556957,ZN-018
506011,18.0113056,79.5713333,ZN-018
506013,17.973298,79.725574,ZN-018
506015,18.0637829,79.5626989,ZN-018
506101,17.598128,80.001586,ZN-018
506102,17.680094,79.975628,ZN-018
506103,17.752771,80.061711,ZN-018
506104,17.589378,79.963117,ZN-018
506105,17.559945,79.99722,ZN-018
506112,17.750511,79.960229,ZN-018
506122,17.874852,79.80432,ZN-018
506132,18.079357,79.93387,ZN-018
506134,17.882413,79.957064,ZN-018
506135,18.003382,80.053329,ZN-018
506142,18.0056657,79.3265102,ZN-018
506143,17.8974309,79.4222549,ZN-018
506144,17.8937252,79.4178912,ZN-018
506145,17.9705,79.2962233,ZN-018
506146,17.6578952,79.4325574,ZN-018
506151,17.9650772,79.3465524,ZN-018
506163,17.648502,79.700638,ZN-018
506164,18.1981929,79.7017406,ZN-018
506165,18.49165,80.33064,ZN-018
506166,17.916908,79.594092,ZN-018
506167,17.7244167,79.1523611,ZN-018
506168,37.9645,64.3698,ZN-036
506169,79.0,17.0,ZN-036
506170,18.4330412,79.7007861,ZN-018
506172,18.2669167,80.4828333,ZN-018
506175,17.932,79.1521,ZN-018
506201,17.6873239,79.1197882,ZN-022
506221,17.8735916,79.1111116,ZN-018
506222,17.63128,79.408288,ZN-018
506223,18.000744,79.0011861,ZN-018
506224,17.8963438,78.9953512,ZN-018
506244,17.7627638,79.2575022,ZN-018
506252,17.7983272,79.31759,ZN-018
506301,17.832466,79.352791,ZN-018
506302,17.667175,79.3809216,ZN-018
506303,22.445154,73.19986,ZN-026
506310,17.876785,79.537086,ZN-018
506313,17.827474,79.565721,ZN-018
506314,17.7171427,79.5686027,ZN-018
506315,17.458997,79.950964,ZN-018
506316,17.767612,79.485774,ZN-018
506317,17.643189,79.489851,ZN-018
506318,17.564131,79.533236,ZN-018
506319,18.2116278,79.7405308,ZN-018
506324,17.556844,79.746438,ZN-018
506325,17.51,79.804444,ZN-018
506329,17.885984,79.710267,ZN-018
506330,17.992036,79.746595,ZN-018
506331,17.9919903,79.8050724,ZN-018
506332,17.905713,79.807168,ZN-018
506333,18.009795,79.8204153,ZN-018
506342,23.89,69.9658,ZN-035
506343,18.2122455,79.8716337,ZN-018
506344,18.2464422,80.3116943,ZN-018
506345,18.35943,79.87949,ZN-018
506347,18.3500265,80.1872927,ZN-018
506348,18.3113518,79.7494199,ZN-018
506349,18.14709,79.7866,ZN-018
506350,18.2692312,79.6813,ZN-018
506352,18.2491591,79.9996444,ZN-018
506355,17.97693,78.923569,ZN-018
506356,39.5698,58.6359,ZN-036
506365,17.80913,79.668474,ZN-018
506366,18.3614001,79.5950964,ZN-018
506367,17.9972905,79.0685455,ZN-018
506368,17.678654,79.736688,ZN-018
506369,17.820805,79.745336,ZN-018
506370,18.0000833,79.5318889,ZN-018
506371,18.0984922,79.5101885,ZN-018
506381,17.478667,80.072502,ZN-018
506391,18.2499065,79.6283503,ZN-018
507001,17.4026389,80.2353333,ZN-018
507002,17.588427,80.2353333,ZN-018
507003,17.6904,80.9139,ZN-018
507101,17.5435556,80.6184444,ZN-018
507103,17.4543114,80.6493296,ZN-018
507111,17.6666389,80.8870833,ZN-018
507112,17.6092301,80.7047954,ZN-018
507114,17.687378,80.840237,ZN-018
507115,17.819606,80.668377,ZN-018
507116,17.9311233,80.8156194,ZN-018
507117,18.145632,80.677201,ZN-018
507118,17.77625,80.608581,ZN-018
507119,17.4844167,80.6514167,ZN-018
507120,17.527229,80.529839,ZN-018
507122,17.6006063,81.0892527,ZN-018
507123,18.042951,80.406219,ZN-018
507124,17.724833,80.344664,ZN-018
507125,17.5218056,80.6268056,ZN-018
507126,17.939395,80.484311,ZN-018
507127,17.649168,80.432923,ZN-018
507128,17.74724,80.862513,ZN-018
507133,18.214478,80.854479,ZN-018
507136,18.5299173,80.3964764,ZN-018
507137,18.044926,80.818917,ZN-018
507140,18.125458,80.893563,ZN-018
507154,17.6091944,80.7048056,ZN-018
507157,17.219647,79.9136571,ZN-022
507158,17.4879726,80.1428113,ZN-018
507159,17.2252579,79.953436,ZN-022
507160,18.0460684,80.7338984,ZN-018
507161,17.33605,79.8809,ZN-018
507163,17.43491,81.32912,ZN-018
507164,17.163285,80.748333,ZN-018
507165,17.250827,80.349353,ZN-018
507166,17.419387,80.472447,ZN-018
507167,17.266472,80.396914,ZN-018
507168,17.596,81.0567,ZN-018
507169,18.0609794,80.6857373,ZN-018
507170,17.33339,81.1597,ZN-018
507171,17.400722,80.676485,ZN-018
507182,17.78361,80.2260278,ZN-018
507183,17.3735282,79.9675201,ZN-018
507201,17.247268,80.1514347,ZN-018
507202,80.54017,80.54017,ZN-036
507203,17.1434275,80.5008361,ZN-018
507204,17.33169,80.12005,ZN-018
507208,17.2007355,80.4907135,ZN-018
507209,17.4026389,80.2353333,ZN-018
507210,17.526119,80.18227,ZN-018
507211,18.0460684,80.7338984,ZN-018
507301,17.460878,81.058621,ZN-018
507302,17.25798,80.667932,ZN-018
507303,17.276001,80.863284,ZN-018
507304,17.4026389,80.2353333,ZN-018
507305,17.2624,80.23965,ZN-018
507306,17.596,81.0567,ZN-018
507315,17.407724,80.765571,ZN-018
507316,17.3483585,80.7311339,ZN-018
507318,17.326386,80.278701,ZN-018
508001,17.0612206,79.2741524,ZN-022
508002,17.0543767,79.2722266,ZN-022
508004,17.03512,79.16512,ZN-022
508101,17.6929133,79.0349133,ZN-022
508105,17.7968283,78.8888533,ZN-022
508111,17.54212,79.1670633,ZN-022
508112,17.4625,79.07861,ZN-022
508113,17.3644465,79.2234983,ZN-022
508114,17.2571729,79.1279129,ZN-022
508115,17.7281983,78.8551833,ZN-022
508116,17.5215278,78.89425,ZN-022
508117,17.6325066,78.7734533,ZN-022
508126,17.5970916,78.7147733,ZN-022
508201,16.96402,79.7127991,ZN-022
508202,17.0586693,79.265585,ZN-022
508204,16.9877855,79.8699179,ZN-022
508205,17.2504259,79.2789691,ZN-022
508206,17.0917254,79.9696258,ZN-022
508207,16.8704167,79.5683889,ZN-022
508208,17.0012936,79.619344,ZN-022
508210,17.3538348,79.3177749,ZN-022
508211,17.2509475,79.4634574,ZN-022
508212,17.2546623,79.8671234,ZN-022
508213,17.2353056,79.1059722,ZN-022
508214,17.2157782,79.6692138,ZN-022
508217,17.0119622,79.5690666,ZN-022
508218,16.9699425,79.6425417,ZN-022
508221,17.4072436,79.7372319,ZN-018
508223,17.5138335,79.3583041,ZN-022
508224,17.3452784,79.6422685,ZN-022
508233,17.116962,79.8309162,ZN-022
508234,17.1419573,79.8658215,ZN-022
508238,17.3910677,79.6648626,ZN-022
508243,16.7839026,78.9802713,ZN-022
508244,17.1564,79.651,ZN-022
508245,17.09025,79.2465,ZN-022
508246,79.9879866,16.763315,ZN-036
508247,17.0754715,79.4633845,ZN-022
508248,16.8134,78.6235,ZN-022
508250,16.9278732,78.7384284,ZN-022
508252,17.3621866,78.9321319,ZN-022
508253,17.2069716,78.8953499,ZN-022
508254,17.3486197,79.2706258,ZN-022
508255,16.9818778,79.0603695,ZN-022
508256,16.9651,79.2561,ZN-022
508257,16.9812,79.2563,ZN-022
508258,16.7615,78.216,ZN-022
508266,16.7913337,79.2530618,ZN-022
508277,17.5339728,79.2699536,ZN-022
508278,16.8971919,79.4346021,ZN-022
508279,17.4270534,79.4347797,ZN-022
508280,17.4921467,79.5938819,ZN-018
508284,17.3454,78.8241,ZN-022
508285,17.4594077,78.9037236,ZN-022
508286,17.6021716,79.0705416,ZN-022
508355,16.7957303,79.5864896,ZN-022
508373,16.9014845,78.9737164,ZN-022
508374,17.6542,80.0298,ZN-018
508376,17.2368726,79.5504883,ZN-022
508377,17.476,79.4375,ZN-022
509001,16.754213,77.999376,ZN-022
509002,16.7969438,77.9612435,ZN-022
509102,16.0971667,78.31525,ZN-022
509103,16.3646111,78.06475,ZN-022
509104,16.2055,77.99425,ZN-022
509105,16.0737222,78.2564444,ZN-022
509106,16.3995243,77.9569652,ZN-022
509110,16.4256111,77.8128889,ZN-022
509120,17.0912222,78.0844444,ZN-022
509125,16.237774,77.804226,ZN-022
509126,15.9854762,77.8366142,ZN-022
509127,16.086966,77.6537122,ZN-022
509128,16.1018179,77.8332154,ZN-022
509129,16.2112242,77.5099537,ZN-022
509130,16.380166,77.770419,ZN-022
509131,16.443275,77.8097653,ZN-022
509132,17.017526,80.558235,ZN-018
509133,16.3276183,77.596675,ZN-022
509135,15.9819516,77.743555,ZN-022
509152,15.9475873,77.8519173,ZN-022
509153,15.9845626,78.0445718,ZN-022
509201,16.3763056,78.8322778,ZN-022
509202,16.9491389,78.1829722,ZN-022
509203,16.5300556,78.2254444,ZN-022
509204,16.7050722,77.9531762,ZN-022
509205,16.6924449,77.5840412,ZN-022
509206,16.3965278,78.1433889,ZN-022
509207,17.0975278,78.0379722,ZN-022
509208,16.5704683,77.4422783,ZN-022
509209,16.4854722,78.3159444,ZN-022
509210,77.6352808,16.7721147,ZN-036
509215,16.4041389,77.9417222,ZN-022
509216,17.0686389,78.2079722,ZN-022
509217,17.4739167,78.5118889,ZN-022
509219,16.5430915,77.89463,ZN-022
509228,17.1485278,78.2871111,ZN-022
509235,16.4277222,78.2405,ZN-022
509301,16.7552222,78.1437778,ZN-022
509302,16.7806389,78.1397778,ZN-022
509311,16.6880883,77.518325,ZN-022
509320,17.586236,78.311549,ZN-022
509321,16.8523611,78.5316944,ZN-022
509324,18.172018,83.25127,ZN-010
509325,17.1374167,78.3199167,ZN-022
509326,16.0742222,78.0315556,ZN-022
509327,16.8501111,78.6888056,ZN-022
509328,17.4817,78.4096,ZN-022
509334,16.8500348,77.9055487,ZN-022
509335,17.0583239,77.8533702,ZN-022
509336,17.1339433,77.51002,ZN-022
509337,16.9276603,77.7864436,ZN-022
509338,17.1889016,77.7589316,ZN-022
509339,17.0200939,77.7927789,ZN-022
509340,16.9872052,77.9764492,ZN-022
509349,16.6092222,78.62425,ZN-022
509350,17.1146573,77.7231149,ZN-022
509351,16.6259029,77.7287688,ZN-022
509352,16.4868743,77.386159,ZN-022
509353,16.5867991,77.5920314,ZN-022
509357,16.7434167,78.3229167,ZN-022
509358,19.4796012,79.7833667,ZN-018
509360,16.9716667,79.7827222,ZN-022
509371,16.8707373,77.7466582,ZN-022
509375,16.39975,78.63975,ZN-022
509376,16.4566389,78.5951944,ZN-022
509380,16.7736634,77.9964339,ZN-022
509381,16.7490833,77.9942222,ZN-022
509382,16.7601609,78.1115533,ZN-022
509385,16.4426667,78.4605833,ZN-022
509401,16.7490833,77.9942222,ZN-022
509406,16.6673333,78.1907778,ZN-022
509407,16.9044632,77.5160458,ZN-022
509408,16.3615,78.197,ZN-022
509409,16.6125002,77.8052213,ZN-022
509410,17.0873056,78.1233889,ZN-022
509411,16.9119977,77.6160165,ZN-022
509412,16.29825,78.3600278,ZN-022
515001,14.680822,77.594785,ZN-039
515002,14.6848333,77.6048333,ZN-039
515003,14.6358333,77.6166389,ZN-039
515004,14.84,77.64,ZN-039
515005,14.681584,77.607225,ZN-039
515006,14.685,77.595,ZN-039
515101,14.2726667,77.6271667,ZN-039
515110,14.0861667,77.5958056,ZN-039
515122,14.0085278,77.6083611,ZN-039
515123,14.0937222,77.4279444,ZN-039
515124,14.0448333,77.5445556,ZN-039
515133,14.1870833,77.7678333,ZN-039
515134,14.4124,77.7231,ZN-039
515144,14.1988611,77.8009722,ZN-039
515154,14.2718056,77.9724167,ZN-039
515159,14.6756,77.586,ZN-039
515164,14.1901667,77.6340833,ZN-039
515201,13.826869,77.494508,ZN-039
515202,13.8299,77.49,ZN-039
515211,13.7660278,77.4898889,ZN-039
515212,13.8559722,77.4801944,ZN-039
515231,13.9833333,77.7709444,ZN-039
515241,13.8959167,77.7036667,ZN-039
515251,13.97166,77.6715872,ZN-039
515261,13.8893611,77.4659444,ZN-039
515271,14.6756,77.586,ZN-039
515281,14.1311111,76.9771389,ZN-039
