pincode,LAT ,Long
680596,10.613309,76.195413
680601,10.640358,76.156595
680602,10.597993,76.091313
680604,10.665632,76.105956
680611,10.509224,76.179385
680612,10.477407,76.11522
680613,10.471306,76.097196
680614,10.472259,76.078852
680615,10.502286,76.061116
680616,10.514448,76.055065
680617,10.497956,76.100174
680618,10.514877,76.196955
680619,10.484083,76.072434
680620,10.498096,76.14684
680623,10.651484,76.240937
680631,10.559976,76.235093
680641,10.4569,76.15522
680642,10.444745,76.125815
680651,10.535909,76.261833
680652,10.556424,76.328516
680653,10.524395,76.35502
680654,10.33132,76.17149
680655,10.522513,76.247585
680656,10.54861,76.287529
680661,10.3281944,76.2188056
680662,10.31,76.25
680663,10.25,76.21
680664,10.2319167,76.1860556
680665,10.5020556,76.2025278
680666,10.2260278,76.1630556
680667,10.2,76.22
680668,10.5020556,76.2025278
680669,10.2131111,76.1865833
680670,10.2732778,76.2121111
680671,10.67,76.59
680681,10.34,76.15
680682,10.28,76.25
680683,10.36,76.27
680684,10.38,76.38
680685,10.2962222,76.167
680686,10.31,76.18
680687,10.37,76.11
680688,10.33,76.22
680689,10.45,76.26
680691,10.2936944,76.1479444
680697,10.32,76.3
680699,11.4416111,76.2676389
680701,10.37,76.2
680702,10.39,76.13
680703,10.38,76.13
680711,10.41,76.2
680712,10.3773333,76.2186389
680721,10.5020556,76.2025278
680722,10.3328056,76.3285
680724,10.3406944,76.2800833
680731,10.3469722,76.2076111
680732,10.25,76.28
680733,10.45,76.26
680734,10.42,76.28
680741,10.5020556,76.2025278
680751,10.509503,76.259746
682001,9.96555556,76.2414167
682002,9.96563889,76.2640278
682003,9.94955556,76.2774722
682004,9.93452778,76.7508889
682005,9.93538889,76.2584167
682006,9.9163651,76.2755491
682007,9.8832188,76.2871086
682008,9.8754252,76.2643061
682009,9.96858333,76.2585278
682010,9.90205556,76.2998333
682011,9.97186111,76.2823056
682012,10.0015833,76.2820556
682013,9.93855556,76.2963333
682015,9.94952778,76.2924444
682016,9.98577778,76.2862222
682017,9.99572222,76.2920556
682018,9.99141667,76.2814167
682019,9.96661111,76.3179444
682020,9.96622222,76.2991667
682021,10.0474799,76.3644927
682022,9.75088889,76.3675278
682023,10.0231111,76.2731944
682024,10.0422275,76.2980615
682025,10.0021667,76.3043889
682026,10.0188611,76.0234167
682027,10.0556616,76.2713115
682028,9.99661111,76.3189722
682029,9.939,76.2685
682030,10.8505159,76.2710832
682031,9.98763889,76.2811111
682032,9.98422222,76.3123056
682033,10.0405556,76.3180556
682034,10.049971,76.2901045
682035,9.98238889,76.2693056
682036,9.96294444,76.2971667
682037,10.0081667,76.34425
682038,9.95075,76.3334722
682039,10.1102222,76.3595833
682040,9.92802778,76.32225
682041,10.0338157,76.292026
682042,9.9718611,76.2823056
682050,9.981636,76.299884
682051,9.9704,76.2991
682052,10.0212,76.3438
682053,10.01907,76.30454
682301,9.9511374,76.3610699
682302,9.97630556,76.3851944
682303,9.9988198,76.3808475
682304,9.93783333,76.3233611
682305,9.94890369,76.3785909
682306,10.1102222,76.3595833
682307,9.8864564,76.374006
682308,9.9739676,76.4472941
682309,10.1102222,76.3595833
682310,9.99970499,76.4413726
682311,10.00056,76.458202
682312,10.8505159,76.2710832
682313,9.8866724,76.4298241
682314,9.9028771,76.3855166
682315,9.8674044,76.400916
682316,9.981166,76.520097
682317,9.857605,76.4169931
682501,10.1125278,76.2018611
682502,10.09425,76.2068056
682503,10.0192778,76.2274167
682504,10.0185833,76.2566944
682505,10.0473056,76.2175556
682506,10.1102222,76.3595833
682507,9.923661,76.2567579
682508,10.0043889,76.2326389
682509,10.0744098,76.2189421
682511,10.1102222,76.3595833
682551,10.815331,73.681487
682552,11.124792,72.724956
682553,10.864102,72.198152
682554,11.691404,72.711116
682555,10.567,72.642
682556,11.227927,72.778605
682557,10.067286,73.64425
682558,11.486575,73.0065
682559,8.274767,73.049009
683051,10.0923639,76.3235239
683101,10.110296,76.359474
683102,10.129653,76.34754
683104,10.8505159,76.2710832
683105,10.119974,76.385914
683106,10.084917,76.347613
683108,10.114008,76.347153
683110,10.106025,76.318613
683111,10.155737,76.389564
683112,10.085175,76.389718
683501,10.0741058,76.2998718
683502,10.0892609,76.3025801
683503,10.0430833,76.3285833
683511,15.5934,76.291
683512,10.172748,76.235921
683513,10.151054,76.219748
683514,10.138916,76.193816
683515,10.17283,76.176726
683516,10.189068,76.20304
683517,10.071496,76.272184
683518,10.1043969,76.2786709
683519,10.1193299,76.2465119
683520,10.1508711,76.2653964
683521,10.178611,76.224967
683522,10.1668619,76.1925357
683541,10.086061,76.50167
683542,10.115367,76.47652
683543,10.132032,76.463775
683544,10.182478,76.539933
683545,10.142654,76.569314
683546,10.167237,76.581332
683547,10.117267,76.443558
683548,10.116,76.4958
683549,10.095081,76.556093
683550,10.0921624,76.2652328
683556,10.097534,76.47424
683561,10.07329,76.413526
683562,10.035869,76.40843
683563,10.067691,76.363909
683565,10.024841,76.403682
683571,10.127015,76.387578
683572,15.5934,76.3595833
683573,10.177185,76.377443
683574,10.20271,76.466905
683575,10.155233,76.415157
683576,10.258822,76.4030305
683577,12.2598119,75.4490386
683578,10.1565398,76.324307
683579,10.1932206,76.3421005
683580,10.136853,76.406827
683581,12.3928625,75.3185748
683585,10.156969,76.35466
683587,10.184708,76.503984
683589,10.162305,76.36921
683594,10.185723,76.245625
685501,9.68919,76.96883
685503,9.73344,76.8675
685505,9.71889,76.97613
685507,9.72109,77.06041
685508,9.75618,77.11177
685509,9.64564,77.16521
685511,9.74841,77.09572
685512,9.66818,77.18578
685514,9.88175,77.08784
685515,9.83149,77.04834
685531,9.59758,76.96901
685532,9.56581,76.93682
685533,9.64593,77.07296
685535,9.678,77.10925
685551,9.75643,77.19829
685552,9.83713,77.2039
685553,9.88401,77.11457
685554,9.92581,77.15475
685561,10.05235,76.87196
685562,9.98239,76.99534
685563,9.99746,77.0183
685565,10.1794,77.10822
685566,9.97092,77.11385
685571,9.93932,77.03086
685581,9.95538,76.78433
685582,9.97579,76.74071
685583,9.88292,76.64231
685584,9.8974167,76.7154444
685585,9.89982,76.7243
685586,9.86812,76.71135
685587,9.92159,76.71865
685588,9.89296,76.74476
685589,9.79125,76.85168
685590,9.82846,76.77813
685591,9.80502,76.83412
685595,9.9217,76.82196
685601,9.81367,76.8516
685602,9.90376,76.94963
685603,9.85524,76.94761
685604,9.92887,76.99505
685605,9.94606,76.72638
685606,10.00039,76.88373
685607,10.00596,76.80678
685608,9.9707,76.72148
685609,9.88394,77.00665
685612,10.20264,76.96325
685613,10.06734,77.10722
685614,10.19482,77.1251
685615,10.20245,77.25775
685616,10.11087,77.13472
685618,10.05182,77.19644
685619,9.99033,77.14552
685620,10.27466,77.15974
686001,9.5954,76.5202
686002,9.59309691,76.5353107
686003,15.5934,76.5213
686004,15.5934,76.5213
686005,9.602085,76.502366
686006,9.605192,76.52954
686007,9.529263,76.514385
686008,15.5934,76.5213
686009,9.577014,76.568306
686010,9.5906,76.5653
686011,15.5934,76.5333
686012,15.5934,76.528
686013,9.5634,76.528
686014,15.5934,76.528
686015,15.5934,76.5005
686016,15.5934,76.528
686017,9.619546,76.510309
686018,9.570504,76.556867
686019,15.5934,76.528
686020,15.5934,76.5263
686021,9.541556,76.584709
686022,9.589517,76.476451
686041,9.616405,76.518911
686101,9.450851,76.540082
686102,9.443431,76.555803
686103,9.460898,76.533629
686104,9.469004,76.539772
686105,9.443455,76.582825
686106,9.479938,76.567293
686121,15.5934,76.7833
686122,9.685411,76.779307
686123,9.659071,76.778536
686141,9.75008,76.39022
686143,9.778454,76.395292
686144,15.5934,76.3952
686146,15.5934,76.3952
686501,9.605751,76.616115
686502,9.616283,76.644679
686503,9.639849,76.67002
686504,9.566393,76.706437
686505,9.554616,76.716573
686506,9.586253,76.765913
686507,9.554465,76.795469
686508,9.636319,76.777123
686509,9.494463,76.870734
686510,9.452901,76.85707
686511,9.437283,76.858279
686512,9.596049,76.850864
686513,9.540361,76.881229
686514,9.633316,76.899498
686515,9.559578,76.682082
686516,9.548962,76.630856
686517,9.537982,76.719408
686518,9.558487,76.813055
686519,9.548437,76.76411
686520,9.54976,76.772792
686521,9.544091,76.663648
686522,9.598194,76.752017
686531,9.521532,76.523832
686532,9.503594,76.534816
686533,9.532123,76.531062
686534,9.499546,76.510908
686535,9.712646,76.554567
686536,9.505078,76.59874
686537,9.421823,76.583264
686538,9.523035,76.573092
686539,9.534261,76.601319
686540,9.516799,76.6299
686541,9.512378,76.708252
686542,9.526099,76.644499
686543,9.508384,76.751461
686544,9.500289,76.767167
686545,9.4767935,76.6413626
686546,9.462068,76.592068
686547,9.451856,76.745596
686548,9.425623,76.56226
686555,9.545842,76.672132
686560,9.659962,76.530419
686561,9.649471,76.521973
686562,15.5934,76.4333
686563,9.6,76.4333
686564,15.5934,76.4333
686571,9.7207107,76.6290878
686572,9.728,76.7063
686573,15.5934,76.7063
686574,15.5934,76.7063
686575,9.713756,76.682946
686576,15.5934,76.6623
686577,15.5934,76.7063
686578,15.5934,76.7241
686579,15.5934,76.769
686580,15.5934,76.8128
686581,10.3473,76.3741
686582,15.5934,75.6035
686583,15.5934,76.3741
686584,10.3473,76.3741
686585,9.631863,76.689518
686586,15.5934,76.3741
686587,15.5934,76.3741
686601,15.5934,76.5057
686602,15.5934,76.5047
686603,9.7499,76.4428
686604,15.5934,76.5
686605,15.5934,76.4503
686606,15.5934,76.4065
686607,15.5934,76.4255
686608,9.8128,76.3909
686609,9.832752,76.454825
686610,15.5934,76.5351
686611,15.5934,76.5351
686612,15.5934,76.5351
686613,9.8204,76.5351
686616,9.831784,76.468777
686630,9.646231,76.548739
686631,15.5934,76.5592
686632,9.7025308,76.5474783
686633,15.5934,76.5592
686634,15.5934,76.5592
686635,15.5934,76.5592
686636,15.5934,76.5592
686637,9.644384,76.565606
686651,15.5934,76.5351
686652,9.798105,76.766067
686653,9.7771697,76.7026957
686661,9.980139,76.580462
686662,9.895648,76.534577
686663,9.966601,76.505468
686664,9.9883054,76.467527
686665,9.83388,76.51932
686666,10.055584,76.617727
686667,9.937583,76.534321
686668,9.989231,76.674591
686669,10.016797,76.503706
686670,9.9654836,76.6360366
686671,10.028688,76.688459
686672,9.931462,76.599138
686673,10.044378,76.565073
686681,10.208168,76.707666
686691,10.62408,76
686692,10.136173,76.593612
686693,10.084003,76.695928
688001,9.4995,76.3381944
688002,9.495,76.331
688003,9.4602,76.33219
688004,9.4193056,76.3353056
688005,9.40588,76.38397
688006,9.59677,76.39845
688007,9.51558,76.33806
688008,9.52954,76.31307
688009,9.4687778,76.3487778
688011,11.292189,75.764685
688013,9.5046389,76.3376667
688014,9.4571944,76.3346389
688051,9.496734,76.336001
688501,9.51505,76.39267
688502,9.44961,76.4128
688503,9.444,76.403
688504,9.46352,76.44353
688505,9.42642,76.3826
688506,9.49281,76.46797
688521,9.5381389,76.3322778
688522,9.57305,76.30619
688523,9.61408,76.31877
688524,9.70422,76.32571
688525,9.60499,76.35916
688526,9.835,76.333
688527,9.68294,76.39883
688528,9.7744167,76.3389167
688529,9.726,76.297
688530,9.687,76.299
688531,9.74625,76.28656
688532,9.764,76.307
688533,9.78508,76.30272
688534,9.4995,76.33819
688535,9.87275,76.32372
688536,9.7239722,76.3398611
688537,9.841,76.309
688538,9.59033,76.36127
688539,9.694,76.359
688540,9.77837,76.28122
688541,9.75389,76.36341
688555,9.6488056,76.3693611
688561,9.383,76.369
688562,9.389,76.408
688563,9.31481,76.390315
688570,9.8355,76.3515
688582,9.63236,76.33621
689101,9.3689444,76.5789722
689102,9.91,76.9
689103,9.457859,76.621872
689104,9.49,76.22
689105,9.3866667,76.58925
689106,9.2642778,76.78725
689107,9.58,76.9
689108,9.49,76.36
689109,9.56,76.46
689110,9.51,76.38
689111,9.39,76.57
689112,9.383091,76.535412
689113,9.392006,76.551851
689115,9.43,76.8
689121,9.38,76.81
689122,9.316116,76.649935
689123,9.33,76.63
689124,9.336692,76.602627
689126,9.284884,76.612388
689501,9.23,76.66
689502,9.31,76.71
689503,9.26,76.68
689504,9.292025,76.662448
689505,9.300817,76.634081
689506,9.326921,76.57772
689507,9.7,76.7
689508,9.2834735,76.6021457
689509,9.24872,76.615172
689510,9.307401,76.563273
689511,9.277268,76.584358
689512,9.192512,76.671645
689513,9.21,76.75
689514,9.2948333,76.6891944
689515,9.202668,76.676182
689520,9.291642,76.618949
689521,9.259814,76.635947
689531,9.353642,76.656432
689532,9.324452,76.67674
689533,9.328282,76.688929
689541,9.734306,77.026221
689542,9.381271,76.6268
689543,9.407727,76.640882
689544,9.414773,76.669107
689545,9.383396,76.707677
689546,9.350371,76.623942
689547,9.3631667,76.6551111
689548,10.679826,76.616721
689549,9.350504,76.694732
689550,9.361472,76.701904
689551,9.358918,76.614879
689571,9.63,76.93
689572,9.63,76.51
689573,9.37,76.45
689574,9.18,76.89
689581,9.4335556,76.6095833
689582,9.419183,76.598637
689583,9.49,76.67
689584,9.44,76.65
689585,9.443432,76.655355
689586,9.421173,76.701904
689587,9.440429,76.685626
689588,10.585493,79.123806
689589,9.79,76.5
689590,9.57,76.97
689591,9.66,76.93
689592,9.37,76.56
689594,9.44,76.63
689595,9.97,76.95
689597,9.94,76.26
689602,9.37,76.56
689611,9.362243,76.729734
689612,9.362243,76.729734
689613,9.389509,76.731617
689614,11.104898,78.672871
689615,9.419134,76.755294
689621,10.138329,76.438955
689622,9.322662,76.516328
689623,9.300686,76.541159
689624,9.291164,76.552726
689625,9.27,76.72
689626,9.33,76.36
689627,9.323881,76.49583
689641,9.35,76.72
689642,9.75,76.46
689643,9.31,76.72
689644,9.61,76.83
689645,9.2642778,76.78725
689646,9.24,76.82
689647,9.25,76.74
689648,9.77,76.88
689649,9.71,76.84
689650,9.34,76.75
689652,9,76.91
689653,9.72,76.57
689654,9.13,76.87
689656,9.24,76.19
689661,9.58,76.74
689662,9.41,77.07
689663,9.52,76.94
689664,9.77,76.76
689666,9.286666,76.8229099
689667,9.45,76.7
689668,9.77,76.64
689671,9.29,76.81
689672,9.3646111,76.7851389
689673,9.39,76.8
689674,9.4,76.77
689675,9.7599444,76.912
689676,9.68,76.19
689677,9.43,76.81
689678,9.31,76.79
689691,9.25,76.83
689692,9.26,76.88
689693,9.84,76.39
689694,9.12,76.92
689695,9.85,76.17
689696,9.56,76.43
689698,9.68,76.71
689699,9.25,76.96
689711,9.4,76.87
690101,9.245785,76.540616
690102,9.256426,76.55325
690103,9.256483,76.533313
690104,9.285616,76.542238
690105,9.287984,76.524759
690106,9.229131,76.530584
690107,9.218237,76.551304
690108,9.246885,76.576989
690110,9.237385,76.555856
690112,9.2315542,76.636194
690501,9.141225,76.591353
690502,9.185888,76.48895
690503,9.191575,76.562583
690504,9.174481,76.643481
690505,9.186415,76.592509
690506,9.2332256,76.442947
690507,9.234306,76.472767
690508,9.2127894,76.4779735
690509,9.254623,76.588653
690510,9.19258,76.534287
690511,9.2553327,76.477657
690512,9.28018,76.487278
690513,9.2739561,76.4658556
690514,9.338273,76.467428
690515,9.292884,76.392612
690516,9.272369,76.432678
690517,9.335954,76.440993
690518,9.06,76.54
690519,9.06,76.58
690520,9.42,76.42
690521,9.0501111,76.6295556
690522,9.3,76.93
690523,9.11,76.54
690524,9.72,76.64
690525,9.1,76.5
690526,9.13,76.51
690527,9.166076,76.49439
690528,9.11,76.5
690529,9.2155103,76.6308511
690530,9.145263,76.612161
690531,9.190071,76.469964
690532,9.246754,76.452113
690533,9.150287,76.512626
690534,9.211883,76.606795
690535,9.194229,76.437099
690536,9.04,76.55
690537,9.177328,76.530874
690538,9.03,76.59
690539,9.051852,76.332077
690540,9.58,77.07
690542,9.08,76.49
690544,9.09,76.53
690546,9.09,76.49
690547,9.14,76.49
690548,9.288991,76.408591
690558,9.231978,76.592506
690559,9.192272,76.51963
690561,9.14,76.63
690571,9.174527,76.623694
690572,9.200765,76.485232
690573,9.06,76.51
690574,9.12,76.6
691001,8.89,76.59
691002,8.89,76.59
691003,8.91,76.56
691004,8.9,76.61
691005,8.91,76.63
691006,8.87,76.59
691007,8.88,76.57
691008,8.89,76.6
691009,8.89,76.58
691010,8.88,76.62
691011,8.86,76.62
691012,8.9,76.57
691013,8.89,76.58
691014,8.93,76.64
691015,8.91,76.62
691016,8.86,76.61
691019,8.9,76.61
691020,8.87,76.64
691021,8.89,76.63
691051,8.8870219,76.5900396
691301,8.81,76.67
691302,8.8,76.69
691303,8.84,76.65
691304,8.85,76.66
691305,9.0144444,76.9284722
691306,8.96,76.91
691307,9.58,76.97
691308,8.97,77.05
691309,9.03,77.1
691310,8.94,77.05
691311,8.8881944,76.9580833
691312,8.97,76.95
691319,8.79,76.67
691322,9.84,76.92
691331,9.36,76.73
691332,9.04,76.88
691333,9.0166111,76.9387778
691334,8.84,76.68
691500,9.03,76.65
691501,8.98,76.7
691502,9.02,76.65
691503,8.99,76.68
691504,8.94,76.68
691505,9.01,76.71
691506,9,76.77
691507,9.07,76.72
691508,9.06,76.86
691509,8.96,76.7
691510,8.89,76.79
691511,8.95,76.65
691512,8.96,76.76
691515,8.93,76.71
691516,8.88,76.81
691520,8.94,76.8
691521,9.08,76.73
691522,9.88,76.65
691523,9.1568056,76.7304167
691524,9.63,76.2
691525,9.2,76.75
691526,9.13,76.74
691527,8.97,76.78
691530,9.2642778,76.78725
691531,9,76.78
691532,8.97,76.82
691533,9.77,76.36
691534,8.87,76.87
691535,8.83,76.88
691536,8.86,76.93
691537,8.91,76.76
691538,8.99,76.83
691540,8.95,76.64
691541,8.83,77.02
691543,9.03,76.68
691551,9.87,76.51
691552,9.33,76.29
691553,9.07,76.69
691554,9.17,76.69
691555,9.2,76.77
691556,9.13,76.79
691557,9.04,76.81
691559,8.82,76.96
691560,9.0563333,76.77
691566,9.04,76.76
691571,8.87,76.69
691572,8.86,76.71
691573,8.89,76.73
691574,8.83,76.78
691576,8.9,76.69
691577,8.92,76.67
691578,8.84,76.77
691579,8.94,76.72
691581,8.92,76.55
691582,8.96,76.53
691583,9.01,76.54
691584,8.99,76.54
691585,8.99,76.56
691589,8.87,76.66
691590,8.99,76.58
691601,8.98,76.61
691602,8.96,76.6
695001,8.5,76.95
695002,8.4831389,76.9691389
695003,8.51875,76.9611667
695004,8.52,76.94
695005,8.5396111,76.9671667
695006,8.5006834,76.9932753
695007,8.487375,76.907159
695008,8.4818611,76.9375833
695009,8.4746464,76.9497301
695010,8.5140556,76.9714444
695011,8.54,76.91
695012,8.4909012,76.973651
695013,8.54,77
695014,8.4939743,76.9583719
695015,8.56,76.93
695016,8.546394,76.904599
695017,8.5524167,76.9153611
695018,8.4710278,76.98
695019,8.4702365,76.9896016
695020,8.45,77.02
695021,8.52,76.9
695022,8.523932,76.879501
695023,8.48,76.94
695024,8.497094,76.927748
695025,8.534885,76.948534
695026,8.454558,76.954224
695027,8.4401949,76.9587816
695028,8.61,76.93
695029,8.5,76.92
695030,8.5213515,76.980287
695032,8.4890623,76.9983191
695033,8.507839,76.955446
695034,8.502087,76.946376
695035,8.4924167,76.9434167
695036,8.482872,76.948762
695038,8.5663406,77.0091252
695040,8.4752134,76.9749273
695042,8.4172282,77.0204279
695043,8.57,76.97
695051,8.4847858,76.9426805
695099,8.5137772,76.9610509
695101,8.6858333,76.8023056
695102,8.741587,76.833484
695103,8.715834,76.863613
695104,8.68,76.85
695121,8.4061322,77.0847762
695122,77.106087,77.106087
695123,8.624566,76.977267
695124,8.46,77.12
695125,8.51,77.12
695126,8.4321728,77.0770206
695132,8.37,77.11
695133,8.3783271,77.0961961
695134,8.362619,77.09242
695141,8.7391057,76.7324333
695142,8.725821,76.7547
695143,8.7525,76.7686667
695144,8.722786,76.770378
695145,8.76,76.74
695146,8.77908,76.742574
695301,8.59,76.83
695302,8.611134,76.831258
695303,8.62,76.8
695304,8.66,76.81
695305,8.65,76.8
695306,8.69,76.77
695307,8.700374,76.738795
695308,8.6878,76.765198
695309,8.673314,76.758785
695310,8.790314,76.726157
695311,8.780892,76.677365
695312,8.715919,76.725898
695313,8.654973,76.863365
695316,8.61008,76.854259
695317,8.626492,76.849569
695318,8.706322,76.750595
695501,8.44,77.07
695502,8.3401456,77.1580429
695503,8.41,77.14
695504,8.41,77.2
695505,8.52,77.18
695506,8.34,77.11
695507,8.4594167,77.0618611
695508,8.37251,77.14347
695512,8.48,77.08
695513,8.3090599,77.0866031
695521,8.3823889,76.9883611
695522,10.2126944,76.7566944
695523,8.4406054,77.0130843
695524,8.41,77.13
695525,8.34,77.09
695526,8.35,77.04
695527,8.39865,76.98227
695528,8.3741974,77.0019264
695541,8.64,77.05
695542,8.63,77.08
695543,8.58,77.06
695547,8.6201205,77.0299714
695551,8.75,77.12
695561,8.69,77
695562,8.77,77.02
695563,8.75,77.07
695564,8.57,77
695568,8.7,76.99
695570,8.5106,77.0519
695571,8.49106,77.03445
695572,8.53,77.15
695573,8.73,76.77
695574,8.56554,77.099613
695575,8.554996,77.076072
695581,8.58,76.9
695582,8.5615833,76.8714722
695583,8.540676,76.880141
695584,8.63,76.87
695585,8.58326681,76.8695
695586,8.57,76.84
695587,8.568466,76.907907
695588,8.57630278,76.9252187
695589,8.64,76.89
695601,8.78525,76.883558
695602,8.81281923,76.8213071
695603,8.800246,76.780403
695604,8.84402,76.794691
695605,8.766791,76.8040602
695606,8.728327,76.908932
695607,8.68974,76.926087
695608,8.757357,76.922
695609,8.770668,76.984203
695610,8.728399,76.941154
695611,8.73143,76.78786
695612,8.7648043,76.873169
695614,8.800385,76.880107
695615,8.66,76.97
700001,22.5791,88.3498
700002,24.974174,83.906043
700003,22.6033611,88.3700555
700004,22.603455,88.378253
700005,22.5971666,88.361333
700006,22.5927777,88.3708888
700007,22.5860555,88.3549444
700008,22.482,88.3104166
700009,22.5746053,88.3657629
700010,22.563216,88.394647
700011,22.5763322,88.3802448
700012,22.5727778,88.3475
700013,22.5647778,88.3603889
700014,22.5568333,88.3634167
700015,22.5621885,88.3764267
700016,22.5761944,88.3543333
700017,22.5446389,88.3583889
700018,22.5438888,88.2697222
700019,22.53175,88.3663056
700020,22.541112,88.355078
700021,22.3895,88.3375278
700022,22.5476944,88.3264444
700023,22.5463333,88.322
700024,22.5481111,88.2879166
700025,22.5727778,88.3475
700026,22.5269444,88.3525
700027,22.5350833,88.3332222
700028,22.643446,88.422858
700029,22.5211111,88.3616666
700030,22.6245,88.3981111
700031,22.5093889,88.3708889
700032,22.5011111,88.3475
700033,22.5067222,88.3452222
700034,22.5039444,88.3167777
700035,22.6491667,88.3630556
700036,22.6357778,88.37225
700037,22.6118889,22.3861944
700038,22.5068055,88.3234166
700039,22.5291111,88.3882778
700040,22.4853056,88.3521667
700041,22.5086944,88.3067222
700042,22.5727778,88.3475
700043,22.5434166,88.3101944
700044,22.5521944,88.2715555
700045,22.5065,88.3569444
700046,22.5503146,88.3810106
700047,22.4802222,88.3756667
700048,22.6013527,88.402398
700049,22.66,88.4
700050,22.6289167,88.3873333
700051,22.66,88.42
700052,22.6464722,88.4399722
700053,22.5191111,88.3227777
700054,22.5797323,88.3898516
700055,22.621077,88.413757
700056,22.69,88.38
700057,22.67,88.36
700058,22.69,88.37
700059,22.6128704,88.420916
700060,22.5088888,88.2827777
700061,22.485884,88.291263
700062,22.3049,88.2056
700063,22.4721111,88.3082222
700064,22.5911209,88.4048075
700065,22.6527778,88.4188889
700066,22.5727778,88.3475
700067,22.594,88.3843888
700068,22.5064444,88.3668889
700069,22.5663611,88.3509444
700070,22.4730278,88.3609722
700071,22.5725,88.3525
700072,22.5663889,88.3538889
700073,22.5727778,88.3475
700074,22.62375,88.4096667
700075,22.499214,88.375064
700076,22.66,88.36
700077,22.6310278,88.3969444
700078,22.5099444,88.3826389
700079,22.64,88.43
700080,22.6290278,88.4211667
700081,22.65,88.44
700082,22.5727778,88.3475
700083,22.67,88.39
700084,22.47265,88.37986
700085,22.5681713,88.3835195
700086,22.48275,88.386
700087,22.5588889,88.3551111
700088,22.51425,88.3021666
700089,22.6067999,88.4009964
700090,22.6401389,88.3871111
700091,22.5910577,88.4128297
700092,22.4854167,88.3686944
700093,22.28,88.2242
700094,22.5058905,88.4044575
700095,22.4970278,88.3573611
700096,22.274,88.215
700097,22.5737128,88.4054924
700099,22.4996388,88.397375
700100,22.5254731,88.3951022
700101,22.6052431,88.4207263
700102,22.5947514,88.4311449
700103,22.44489,88.39346
700104,22.477562,88.31406
700105,22.5511633,88.3933149
700106,22.5718915,88.4137483
700107,22.5128611,88.4049722
700108,24.908282,84.183304
700109,22.68,88.39
700110,22.7,88.39
700111,23.711123,88.845842
700112,22.72,88.39
700113,22.714179,88.419242
700114,22.7,88.37
700115,22.71,88.37
700116,22.7,88.37
700117,22.73,88.37
700118,22.73,88.38
700119,22.75,88.39
700120,22.78,88.34
700121,22.79,88.44
700122,22.78,88.38
700123,22.77,88.35
700124,22.7222748,88.4843604
700125,22.7826934,88.5009186
700126,22.7959645,88.4897661
700127,22.7098333,88.4678333
700128,22.695179,88.5112459
700129,22.7022287,88.4625977
700130,22.7126298,88.4351992
700131,22.6967236,88.4414662
700132,22.6670814,88.4589421
700133,22.6629722,88.8713889
700134,22.67,88.83
700135,22.6589293,88.485189
700136,22.6457469,88.4586739
700137,22.642,88.103
700138,22.469,88.132
700139,22.5,88.234
700140,22.616,88.402
700141,22.541,88.2455
700142,22.3421,88.215
700143,22.3057,88.1727
700144,22.3615,88.4321667
700145,22.887,88.736
700146,22.2545,88.2559
700147,22.2445,88.2559
700148,22.4163055,88.4068194
700149,22.42968,88.41735
700150,22.526236,88.471
700151,22.422691,88.380192
700152,22.4665556,88.4085278
700153,22.45304,88.38598
700154,22.452513,88.353391
700155,22.6912471,88.4770194
700156,22.579998,88.486399
700157,22.6150739,88.440787
700158,22.68,88.44
700159,22.6075352,88.4312017
700160,22.5595166,88.4896151
700161,22.6200334,88.465075
700162,22.5909343,88.4544308
700163,22.5831,88.4538
711101,22.5898056,88.3394444
711102,26.25985,89.257611
711103,22.5629167,88.3014167
711104,22.590436,88.315575
711105,22.600712,88.31908
711106,22.9529167,88.4068333
711107,22.6161111,88.355
711108,23.0191666,88.5302777
711109,22.8227777,88.2430555
711110,26.1413,80.0275
711111,22.5804,88.2751
711112,22.5939,88.288
711113,22.6062,88.294
711114,22.6391,88.304
711115,22.650242,88.281835
711201,22.6458333,88.3505
711202,22.6302778,88.3545
711203,22.625425,88.3409333
711204,24.1194,87.7586
711205,25.7535,87.5178
711206,22.650242,88.281835
711225,22.5816944,88.3371944
711226,22.744996,87.951687
711227,23.7271,91.3177
711301,22.5816944,88.3371944
711302,24.2649,85.6117
711303,25.6061,84.7261
711304,22.5816944,88.3371944
711305,22.5004722,88.1725833
711306,22.5816944,88.3371944
711307,22.8113888,88.2533333
711308,22.5816944,88.3371944
711309,22.5324,88.2332
711310,22.527894,88.198633
711312,23.7605,88.4422
711313,22.5669,88.2397
711314,23.0004,88.019
711315,25.0251,84.8467
711316,24.1048,87.5989
711317,22.5816944,88.3371944
711322,22.848,88.2549
711331,22.33482,88.09818
711401,27.6999,95.6124
711403,22.603441,88.262848
711404,22.663442,88.136627
711405,22.664004,88.250986
711408,22.693084,88.059534
711409,22.62088,88.27653
711410,23.1175,88.2278
711411,22.630567,88.190105
711412,22.66921,87.935931
711413,23.3102,87.2788
711414,22.617313,88.088427
712101,22.88825,88.40225
712102,22.92,88.33
712103,22.9111111,88.3969444
712104,22.9336111,88.4033333
712105,22.88825,88.40225
712121,22.5955555,88.2636111
712122,23.03,88.39
712123,22.9226389,88.3800556
712124,22.8269444,88.3425278
712125,22.88825,88.40225
712134,22.92,88.32
712135,23.112974,88.216566
712136,22.88825,88.40225
712137,22.88825,88.40225
712138,22.88825,88.40225
